-3.555556000000	-2.000000000000	3.555556000000	2.000000000000
-2.716657000000	-1.331860000000	2.753428000000	1.745063000000
-2.075955000000	-0.822512700000	2.131803000000	1.544351000000
-1.584120000000	-0.428682200000	1.652618000000	1.391983000000
-1.206952000000	-0.126514400000	1.282846000000	1.273997000000
-0.916524300000	0.105323300000	0.998705000000	1.182640000000
-0.695421200000	0.285272800000	0.777832200000	1.113978000000
-0.635007600000	0.365738800000	0.498264300000	1.003204000000
-0.588535500000	0.427635700000	0.283212100000	0.917993700000
-0.587487200000	0.469690400000	0.083087860000	0.846888800000
-0.587325900000	0.479532400000	-0.071498930000	0.769685000000
-0.587263900000	0.483876300000	-0.190473900000	0.707070600000
-0.587216100000	0.488124800000	-0.281993100000	0.659812700000
-0.586959200000	0.498112500000	-0.352172300000	0.630180100000
-0.586715900000	0.520144200000	-0.447788700000	0.598290700000
-0.586699200000	0.527130400000	-0.479832100000	0.587243100000
-0.586673600000	0.532362900000	-0.504468100000	0.578603500000
-0.586663700000	0.533421200000	-0.523428700000	0.568990800000
-0.586640800000	0.538244200000	-0.537998600000	0.565605500000
-1.50898074613	-0.374276527331	-0.5469228683	0.34726688102
-1.539739	0.0571567	-0.4479155	0.7160163
-1.696016	-0.3235674	-0.6041933	0.3352921
-0.7627151	0.4336899	-0.5365154	0.5701899
-0.1464753	0.9766362	-0.1251447	0.9895081
-0.1225612	0.9507712	-0.08651381	0.9725249
